65022.0000,854.8639,0.0560,854.7589,855.0113,230.8754,4.5692,223.9261,243.8891,229.5760,3.6514,223.8805,240.9773,229.6029,3.5419,224.3185,239.0193,247.1414,0.2636,246.6700,247.5700,1
65534.0000,855.0198,0.0373,854.9194,855.1002,230.6657,4.1477,224.7466,243.6487,228.7979,3.4157,224.5009,240.5666,229.0297,3.1675,225.0489,240.2208,247.9407,0.2177,247.5600,248.3100,1
66046.0000,855.1734,0.0833,855.0273,855.3655,230.3334,4.2451,224.5765,243.4885,229.5201,3.6230,224.6709,240.6968,229.3708,3.5622,224.7287,240.2608,248.6833,0.2007,248.3100,249.0200,1
66558.0000,855.5346,0.0979,855.3141,855.6956,228.7259,2.2040,224.4464,234.6155,227.8500,1.7765,224.5609,232.6549,227.7320,1.6796,224.6887,232.7819,249.3332,0.1833,249.0300,249.6600,1
67070.0000,855.8713,0.1539,855.6068,856.0840,229.4534,2.4100,225.0468,236.4979,228.6636,2.0205,225.1312,234.7878,228.6046,1.8271,225.3791,234.1234,249.8935,0.1480,249.6500,250.1800,1
67582.0000,856.1177,0.0355,856.0313,856.2393,230.5080,3.7928,225.2569,244.3900,229.3739,2.9796,225.3313,241.5682,229.2643,2.6890,225.4592,240.5011,250.4284,0.1484,250.1600,250.7100,1
68094.0000,856.2222,0.1245,856.0267,856.4775,230.6803,2.6412,226.3976,240.9244,229.5507,2.1203,226.0719,238.4232,229.6653,1.7458,226.3898,235.3748,251.0018,0.1748,250.6900,251.3200,1
68606.0000,856.5914,0.0737,856.4067,856.7251,230.4971,2.7750,226.2675,242.6872,229.7884,2.3909,226.2520,239.8154,229.5134,2.0897,226.3598,237.7978,251.6380,0.1853,251.3000,251.9900,1
69118.0000,856.4333,0.1346,856.1602,856.6659,232.2044,4.0487,226.9280,244.6704,230.9045,3.1704,226.9006,241.1476,230.9879,2.7904,226.9083,241.2921,252.2561,0.1883,251.9500,252.6100,1
69630.0000,855.9367,0.1088,855.7484,856.1880,239.0803,5.9058,228.4092,248.3867,235.5616,4.4204,227.8514,245.1038,236.0367,4.2981,228.0992,243.2345,252.9424,0.2007,252.5800,253.3100,1
70142.0000,855.8444,0.0743,855.7155,856.0396,231.2918,2.3147,227.1882,238.9113,230.2246,1.8293,227.1108,236.0897,230.2330,1.7110,227.3486,235.5150,253.6156,0.1597,253.2900,253.8800,1
70654.0000,855.9559,0.0416,855.8525,856.0576,236.0172,4.9097,227.9588,247.0444,233.9514,3.9183,227.9515,242.0991,234.2559,3.9569,228.1993,242.5537,254.1424,0.1704,253.8500,254.4600,1
71166.0000,855.8837,0.0536,855.7355,856.0089,231.4841,2.0799,227.8387,238.0401,230.8421,1.7627,227.6913,236.5203,230.6827,1.6491,227.8791,235.4950,254.6770,0.1214,254.4400,254.8800,1
71678.0000,855.7986,0.0551,855.6807,855.9351,233.5999,3.5279,228.2791,246.6137,232.3890,2.5439,228.3318,241.0674,232.1961,2.2456,228.6797,240.8416,255.1165,0.1398,254.8700,255.3800,1
72190.0000,855.7743,0.0324,855.6678,855.8787,233.3748,2.3897,229.0297,243.8090,232.4137,2.0307,228.8824,239.8655,232.2144,1.8644,229.2702,240.1907,255.6607,0.1640,255.3500,255.9400,1
72702.0000,855.8196,0.0414,855.7299,855.9254,234.2442,2.9920,228.6794,243.1179,232.6704,2.0531,228.7022,238.0627,232.8225,1.9829,228.9300,238.2984,256.0895,0.0832,255.9100,256.2300,1

